Date,Open,High,Low,Close
2026-04-22,334.68,337.83,332.76,337.53
2026-04-23,339.37,339.96,334.86,337.55
2026-04-24,337.52,343.48,333.85,342.11
2026-04-27,343.67,350.69,340.61,348.31
2026-04-28,346.71,349.69,344.07,347.29
2026-04-29,345.27,353.19,342.22,347.1
2026-04-30,371.03,382.4,362.87,381.71
2026-05-01,377.75,383.16,375.03,382.99
2026-05-04,382.09,383.95,376.54,379.41
2026-05-05,381.64,388.73,380.12,384.04
2026-05-06,389.36,396.14,386.87,394.9
2026-05-07,396.82,397.12,390.08,395.06
2026-05-08,394.03,398.13,393.43,396.81
2026-05-11,390.46,394.09,386.0,386.54
2026-05-12,384.77,386.21,379.49,383.59
2026-05-13,381.68,399.69,381.35,398.8
2026-05-14,393.55,398.86,392.49,396.93
2026-05-15,392.98,395.64,389.53,393.08
2026-05-18,391.89,404.23,390.66,392.87
2026-05-19,393.06,393.13,382.77,384.67
2026-05-20,384.81,390.47,379.77,384.67
2026-05-21,381.78,388.45,379.25,383.24
2026-05-22,383.03,384.64,378.03,379.15
2026-05-26,380.77,385.16,378.91,384.61
2026-05-27,382.53,389.49,381.77,384.6
2026-05-28,383.63,389.77,381.02,385.89
2026-05-29,381.0,381.42,374.07,376.2
2026-06-01,372.35,374.37,369.49,372.36
2026-06-02,362.94,369.57,354.79,358.17
2026-06-03,358.12,362.28,354.17,355.47
2026-06-04,355.23,369.64,354.59,369.05
2026-06-05,363.16,368.98,361.41,365.54
2026-06-08,362.48,363.38,357.89,361.17
2026-06-09,364.89,369.69,354.72,362.29
2026-06-10,361.05,366.31,352.81,353.32
2026-06-11,353.05,358.01,343.63,356.56
2026-06-12,361.1,364.77,353.34,358.16
2026-06-15,365.99,370.65,364.65,367.11
2026-06-16,367.46,373.6,365.32,371.1
2026-06-17,367.05,370.15,360.23,362.1
2026-06-18,363.89,369.0,356.61,367.46
